Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131N, Sample","Abundances (Normalized): F1: 131C, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131N, Sample","Abundance: F1: 131C, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S4] F1: 127C, Sample","Found in Sample: [S3] F1: 127N, Sample","Found in Sample: [S6] F1: 128C, Sample","Found in Sample: [S5] F1: 128N, Sample","Found in Sample: [S8] F1: 129C, Sample","Found in Sample: [S7] F1: 129N, Sample","Found in Sample: [S10] F1: 130C, Sample","Found in Sample: [S9] F1: 130N, Sample","Found in Sample: [S12] F1: 131C, Sample","Found in Sample: [S11] F1: 131N, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,Q9H777,Zinc phosphodiesterase ELAC protein 1 OS=Homo sapiens OX=9606 GN=ELAC1 PE=1 SV=2,0,FALSE,6.14,6,2,2,2,363,40,6.79,2.92,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13395,Probable methyltransferase TARBP1 OS=Homo sapiens OX=9606 GN=TARBP1 PE=1 SV=1,0,FALSE,6.137,2,2,2,2,1621,181.6,7.05,4.46,2,0,0,747,748.7,767.6,802.6,813.5,809,755.2,784.7,791.6,1070,1056.9,373.8,355.2,392.2,392.7,326.9,429.2,342.6,380.5,370.3,1022,1056.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6SJ96,TATA box-binding protein-like 2 OS=Homo sapiens OX=9606 GN=TBPL2 PE=2 SV=1,0,FALSE,6.13,5,2,2,2,375,41.5,6.43,5.94,2,0,0,1159.2,1112.6,1203.2,1084.8,1208.1,1184.5,1090.9,1048.7,1090.4,1907.8,1891.6,580,527.9,614.7,530.8,485.5,628.4,494.9,508.6,510,1822.3,1891.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NXJ5,Pyroglutamyl-peptidase 1 OS=Homo sapiens OX=9606 GN=PGPEP1 PE=1 SV=1,0,FALSE,6.118,15,3,4,3,209,23.1,5.9,5.32,3,0,0,1034.9,1042,959.3,970.2,1001.8,1028.2,1063.9,940.5,965.2,1681.6,1665.5,517.8,494.4,490.1,474.7,402.6,545.4,482.6,456.1,451.5,1606.3,1665.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5JTV8,Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=2,0,FALSE,6.091,4,2,2,2,583,66.2,8.18,4.88,2,0,0,450.9,495.1,438.3,491.3,478.3,484.6,472,475.7,506,504.7,507.1,225.6,234.9,223.9,240.4,192.2,257.1,214.1,230.7,236.7,482.1,507.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6UUV9,CREB-regulated transcription coactivator 1 OS=Homo sapiens OX=9606 GN=CRTC1 PE=1 SV=2,0,FALSE,6.089,2,2,4,2,634,67.3,6.05,7.74,2,0,0,638.4,586.5,616.9,587,586.9,567.1,478.9,582.5,584.7,490.1,497.6,319.4,278.3,315.2,287.2,235.9,300.9,217.2,282.5,273.5,468.1,497.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75446,Histone deacetylase complex subunit SAP30 OS=Homo sapiens OX=9606 GN=SAP30 PE=1 SV=1,0,FALSE,6.084,7,2,2,2,220,23.3,9.17,4.19,2,0,0,931.1,1005.4,1134.1,994.6,1122.6,1098.7,1072.9,1057.3,1058.2,1428.9,1506.4,465.9,477,579.4,486.6,451.1,582.9,486.7,512.8,495,1364.9,1506.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8N5L8,Ribonuclease P protein subunit p25-like protein OS=Homo sapiens OX=9606 GN=RPP25L PE=1 SV=1,0,FALSE,6.082,11,2,4,2,163,17.6,10.3,4.65,2,0,0,894,816.4,869.3,831.8,766,853.4,854.9,907.7,801.7,636.4,641.4,447.3,387.4,444.1,407,307.8,452.7,387.8,440.2,375,607.9,641.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96KP1,Exocyst complex component 2 OS=Homo sapiens OX=9606 GN=EXOC2 PE=1 SV=1,0,FALSE,6.081,4,2,2,2,924,104,6.9,2.18,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H0W5,Coiled-coil domain-containing protein 8 OS=Homo sapiens OX=9606 GN=CCDC8 PE=1 SV=2,0,FALSE,6.073,2,1,1,1,538,59.3,8.63,2.75,1,0,0,77.1,93.9,93.1,103.6,74.9,90.4,82.6,81.8,90.9,120.7,111.2,38.6,44.6,47.6,50.7,30.1,47.9,37.5,39.7,42.5,115.3,111.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q99622,Protein C10 OS=Homo sapiens OX=9606 GN=C12orf57 PE=1 SV=1,0,FALSE,6.068,12,1,1,1,126,13.2,5.14,2.84,1,0,0,463,384.1,397.9,470.3,372.5,414.6,581.5,407.9,413.9,233.2,234.7,231.7,182.3,203.3,230.1,149.7,220,263.8,197.8,193.6,222.7,234.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A6NDB9,Paralemmin-3 OS=Homo sapiens OX=9606 GN=PALM3 PE=1 SV=2,0,FALSE,6.068,2,1,1,1,673,71.7,4.53,3.44,1,0,0,372.3,393.9,391.3,396.3,422.7,340.8,421.5,362.8,390.2,348.4,320.9,186.3,186.9,199.9,193.9,169.9,180.8,191.2,176,182.5,332.8,320.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P62891,60S ribosomal protein L39 OS=Homo sapiens OX=9606 GN=RPL39 PE=1 SV=2,0,FALSE,6.063,24,2,3,2,51,6.4,12.56,9.78,2,0,0,465.9,483.7,346.5,415.8,450.1,379.3,390.5,423.6,403.3,398.8,375.9,233.1,229.5,177,203.4,180.9,201.2,177.2,205.4,188.6,380.9,375.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O43829,Zinc finger and BTB domain-containing protein 14 OS=Homo sapiens OX=9606 GN=ZBTB14 PE=1 SV=2,0,FALSE,6.042,6,2,2,2,449,50.9,6.04,3.36,2,0,0,807.6,748.2,745.1,693.1,755.8,804.8,733.8,791.1,755.1,605.8,615.2,404.1,355,380.7,339.1,303.7,426.9,332.9,383.7,353.2,578.7,615.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14669,E3 ubiquitin-protein ligase TRIP12 OS=Homo sapiens OX=9606 GN=TRIP12 PE=1 SV=1,0,FALSE,6.041,1,3,4,2,1992,220.3,8.48,9.26,3,0,0,390.1,382.2,351.1,339.1,331.7,398,313.3,306.9,330.9,984.6,1040.7,195.2,181.4,179.4,165.9,133.3,211.1,142.1,148.8,154.8,940.5,1040.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14686,Nuclear receptor coactivator 6 OS=Homo sapiens OX=9606 GN=NCOA6 PE=1 SV=3,0,FALSE,6.039,1,1,1,1,2063,219,9.36,3.57,1,0,0,283.1,241.9,275.3,261,251.2,291.6,231,270.4,295.2,251.9,241.2,141.7,114.8,140.7,127.7,101,154.7,104.8,131.1,138.1,240.6,241.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NWZ3,Interleukin-1 receptor-associated kinase 4 OS=Homo sapiens OX=9606 GN=IRAK4 PE=1 SV=1,0,FALSE,6.029,4,1,1,1,460,51.5,5.41,4.83,1,0,0,137.6,134.9,126.1,131.6,119,127.9,144.2,142.3,126.7,116.8,122.7,68.9,64,64.4,64.4,47.8,67.8,65.4,69,59.3,111.6,122.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P24864,G1/S-specific cyclin-E1 OS=Homo sapiens OX=9606 GN=CCNE1 PE=1 SV=2,0,FALSE,6.011,3,1,2,1,410,47,6.04,8.58,1,0,0,248.5,206.9,183,192.9,175.7,158.8,184.7,166.8,174.9,205.2,206.5,124.3,98.2,93.5,94.4,70.6,84.2,83.8,80.9,81.8,196,206.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75190,DnaJ homolog subfamily B member 6 OS=Homo sapiens OX=9606 GN=DNAJB6 PE=1 SV=2,0,FALSE,5.996,12,3,4,3,326,36.1,9.16,7.81,3,0,0,2646.5,2806.1,2750.7,2508.4,2543.1,2715.3,2601.1,2510.7,2696.7,3664,3619,1324.2,1331.5,1405.3,1227.3,1022,1440.5,1180,1217.6,1261.3,3499.9,3619,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6ZMV5,Protein PPP4R3C OS=Homo sapiens OX=9606 GN=PPP4R3C PE=2 SV=3,0,FALSE,5.987,2,3,3,1,832,95.7,4.82,4.46,3,0,0,276.9,240.6,253.5,272.7,232.7,246.7,252.6,237.7,235.7,377,402.8,138.6,114.2,129.5,133.4,93.5,130.9,114.6,115.3,110.2,360.1,402.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P15884,Transcription factor 4 OS=Homo sapiens OX=9606 GN=TCF4 PE=1 SV=3,0,FALSE,5.97,2,1,1,1,667,71.3,7.01,3.18,1,0,0,64.1,66.2,82.7,62.9,75.7,75.8,78.2,86.1,94.2,88,87.7,32.1,31.4,42.3,30.8,30.4,40.2,35.5,41.8,44.1,84.1,87.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y5V0,Zinc finger protein 706 OS=Homo sapiens OX=9606 GN=ZNF706 PE=1 SV=1,0,FALSE,5.956,39,4,5,4,76,8.5,10.01,4.76,4,0,0,2790.8,3131.8,3302.8,2847.7,2984.1,2932,2786.7,3046.1,3209.3,2397.7,2390.9,1396.4,1486,1687.4,1393.3,1199.2,1555.4,1264.2,1477.2,1501.1,2290.3,2390.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6PJW8,Consortin OS=Homo sapiens OX=9606 GN=CNST PE=1 SV=3,0,FALSE,5.949,3,2,2,2,725,79.5,4.53,4.74,2,0,0,538.8,609.8,694.8,584,730.3,673.2,682.2,668.9,635.6,1121.3,1113.8,269.6,289.3,355,285.7,293.5,357.1,309.5,324.4,297.3,1071,1113.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96IG2,F-box/LRR-repeat protein 20 OS=Homo sapiens OX=9606 GN=FBXL20 PE=1 SV=2,0,FALSE,5.934,5,3,4,3,436,48.4,7.49,6.31,3,0,0,780.9,840.4,838.6,793.2,852.3,832.7,781.6,776.8,819.7,806.3,804.4,390.7,398.8,428.5,388.1,342.5,441.7,354.6,376.7,383.4,770.2,804.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O00767,Stearoyl-CoA desaturase OS=Homo sapiens OX=9606 GN=SCD PE=1 SV=2,0,FALSE,5.932,10,2,3,2,359,41.5,9,2.62,2,0,0,70,46.7,49.8,47.6,68.3,49.6,43.5,37.3,51.7,105.2,100.5,35,22.2,25.4,23.3,27.5,26.3,19.7,18.1,24.2,100.4,100.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BX10,GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GTPBP2 PE=1 SV=1,0.001,FALSE,5.909,3,2,2,2,602,65.7,8.05,5.02,2,0,0,422.1,330.5,291.8,305.5,294.4,326.1,309.6,215.7,273.9,799.8,824.6,211.2,156.8,149.1,149.5,118.3,173,140.4,104.6,128.1,764,824.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q16762,Thiosulfate sulfurtransferase OS=Homo sapiens OX=9606 GN=TST PE=1 SV=4,0.001,FALSE,5.873,6,1,3,1,297,33.4,7.25,11.43,1,0,0,231.3,220.1,217.6,229.5,213.4,229.2,245.1,235.7,228.5,245.3,256.3,115.7,104.4,111.2,112.3,85.7,121.6,111.2,114.3,106.9,234.3,256.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O00458,Interferon-related developmental regulator 1 OS=Homo sapiens OX=9606 GN=IFRD1 PE=1 SV=4,0.001,FALSE,5.862,5,1,1,1,451,50.2,7.18,3.59,1,0,0,57.7,50.5,47.9,43.1,46.8,53.5,44.8,116,49.7,63.8,45.2,28.9,24,24.5,21.1,18.8,28.4,20.3,56.3,23.3,60.9,45.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q7Z7K2,Zinc finger protein 467 OS=Homo sapiens OX=9606 GN=ZNF467 PE=1 SV=1,0.001,FALSE,5.849,2,1,1,1,595,65.1,8.73,2.84,1,0,0,26.1,24.2,124.2,168.7,56.8,37.4,50.3,30.9,118.8,52.5,43.6,13.1,11.5,63.5,82.5,22.8,19.8,22.8,15,55.6,50.1,43.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H3F6,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 OS=Homo sapiens OX=9606 GN=KCTD10 PE=1 SV=1,0.001,FALSE,5.803,5,2,2,2,313,35.4,6.34,5.08,2,0,0,774.4,723.5,734.8,802.7,809.8,781.8,698.5,802.2,801.1,635.3,642.3,387.5,343.3,375.4,392.7,325.4,414.7,316.9,389,374.7,606.9,642.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13901,Nuclear nucleic acid-binding protein C1D OS=Homo sapiens OX=9606 GN=C1D PE=1 SV=1,0.001,FALSE,5.801,18,3,4,3,141,16,9.03,9.91,3,0,0,1827.3,1727.1,1635.5,1580.5,1720,1810.8,1573.8,1533.1,1729,4080.5,4020.7,914.3,819.5,835.6,773.3,691.2,960.6,714,743.5,808.7,3897.8,4020.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8TAA5,"GrpE protein homolog 2, mitochondrial OS=Homo sapiens OX=9606 GN=GRPEL2 PE=1 SV=1",0.001,FALSE,5.792,8,2,2,2,225,25.4,7.72,2.35,2,0,0,909.4,1067.3,1143.3,902.6,1130.2,1052.8,1041.6,1028.4,1366.5,2048.2,2123,455,506.4,584.1,441.6,454.2,558.5,472.5,498.7,639.2,1956.5,2123,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y4F1,"FERM, ARHGEF and pleckstrin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FARP1 PE=1 SV=1",0.001,FALSE,5.789,1,1,1,1,1045,118.6,8.15,2.83,1,0,0,156.4,124,113.1,121,110.3,124.7,106.4,122.7,121.9,129.3,113.5,78.3,58.8,57.8,59.2,44.3,66.1,48.3,59.5,57,123.5,113.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P42338,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform OS=Homo sapiens OX=9606 GN=PIK3CB PE=1 SV=1",0.001,FALSE,5.766,3,3,3,3,1070,122.7,7.09,7.35,3,0,0,1012.1,1054.9,1059.7,1091.5,1209.3,1211.5,1113.7,1085.8,1011.7,2447.1,2390,506.4,500.5,541.4,534.1,486,642.7,505.2,526.6,473.2,2337.5,2390,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P41229,Lysine-specific demethylase 5C OS=Homo sapiens OX=9606 GN=KDM5C PE=1 SV=2,0.001,FALSE,5.759,1,2,3,2,1560,175.6,5.58,5.35,2,0,0,352.5,526.9,381,393.8,418.7,429.2,363.6,408.4,623.1,701.5,625.1,176.4,250,194.6,192.7,168.3,227.7,165,198,291.4,670.1,625.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q92844,TRAF family member-associated NF-kappa-B activator OS=Homo sapiens OX=9606 GN=TANK PE=1 SV=2,0.001,FALSE,5.755,4,2,2,2,425,47.8,5.68,5.99,2,0,0,295.6,327.9,329.1,316,378.9,313.4,306.6,306.9,307.4,339.3,325.7,147.9,155.6,168.1,154.6,152.3,166.2,139.1,148.8,143.8,324.1,325.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BQC6,"Ribosomal protein 63, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL57 PE=1 SV=1",0.001,FALSE,5.753,13,1,3,1,102,12.3,11.44,10.92,1,0,0,1096.4,1166.2,1279.2,1205.8,1262.5,1142.7,1244.2,1356.4,1357.1,949.7,1006.4,548.6,553.3,653.6,590,507.4,606.2,564.4,657.8,634.8,907.2,1006.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O14657,Torsin-1B OS=Homo sapiens OX=9606 GN=TOR1B PE=1 SV=2,0.001,FALSE,5.751,3,1,1,1,336,38,8.54,3.02,1,0,0,380.7,260.2,335.9,326.4,300.5,341.3,288.3,303.9,335.7,600,625.7,190.5,123.4,171.6,159.7,120.8,181.1,130.8,147.4,157,573.1,625.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9P2P6,StAR-related lipid transfer protein 9 OS=Homo sapiens OX=9606 GN=STARD9 PE=1 SV=3,0.001,FALSE,5.743,0,2,2,1,4700,516,6.32,5.37,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NZN4,EH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=EHD2 PE=1 SV=2,0.001,FALSE,5.739,4,3,3,1,543,61.1,6.46,4.57,3,0,0,147.6,151.9,107.8,126.2,111.7,155.6,111.9,89.4,131.5,320,322.4,73.9,72.1,55.1,61.7,44.9,82.6,50.7,43.3,61.5,305.6,322.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75554,WW domain-binding protein 4 OS=Homo sapiens OX=9606 GN=WBP4 PE=1 SV=1,0.001,FALSE,5.722,4,1,2,1,376,42.5,5.57,8.4,1,0,0,384.5,364.2,364,373.3,343.2,384,378.4,400,378.7,312,303.2,192.4,172.8,186,182.7,137.9,203.7,171.7,194,177.1,298,303.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96AJ9,Vesicle transport through interaction with t-SNAREs homolog 1A OS=Homo sapiens OX=9606 GN=VTI1A PE=1 SV=2,0.001,FALSE,5.714,10,3,4,3,217,25.2,6.4,8.52,3,0,0,1278.1,1422.6,1219,1148.4,1198.5,1257.3,1430.8,1206.1,1314.1,1065.8,1068.1,639.5,675,622.8,561.9,481.7,667,649.1,584.9,614.6,1018.1,1068.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y624,Junctional adhesion molecule A OS=Homo sapiens OX=9606 GN=F11R PE=1 SV=1,0.001,FALSE,5.71,4,1,1,1,299,32.6,7.9,2.74,1,0,0,116,115.1,102.2,106.1,98.6,130.1,107.2,99.9,121.9,323,316,58,54.6,52.2,51.9,39.6,69,48.6,48.5,57,308.5,316,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8N0X4,"Citramalyl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=CLYBL PE=1 SV=2",0.001,FALSE,5.709,5,2,2,2,340,37.3,8.73,4.78,2,0,0,353,391,356.1,344.9,348.6,307.9,353.3,294.4,354.3,400.1,402.8,176.6,185.5,181.9,168.8,140.1,163.3,160.3,142.8,165.7,382.1,402.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P02787,Serotransferrin OS=Homo sapiens OX=9606 GN=TF PE=1 SV=3,0.001,FALSE,5.706,3,3,5,3,698,77,7.12,13.02,3,0,0,1483,1407.2,1359.6,1352.9,1415.9,1482.7,1316.3,1429.5,1405.6,1130.3,1131.6,742,667.7,694.6,662,569,786.6,597.1,693.3,657.4,1079.7,1131.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8NCF5,NFATC2-interacting protein OS=Homo sapiens OX=9606 GN=NFATC2IP PE=1 SV=1,0.001,FALSE,5.706,4,1,1,1,419,45.8,6.6,3.14,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6ZSR9,Uncharacterized protein FLJ45252 OS=Homo sapiens OX=9606 PE=2 SV=2,0.001,FALSE,5.7,4,1,1,1,355,38,5.26,3.23,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9HB40,Retinoid-inducible serine carboxypeptidase OS=Homo sapiens OX=9606 GN=SCPEP1 PE=1 SV=1,0.001,FALSE,5.694,4,1,1,1,452,50.8,5.81,3.35,1,0,0,243.7,236.4,248.7,242.1,248.2,248.9,269.5,242,241.1,493.5,498.7,121.9,112.1,127.1,118.5,99.7,132,122.3,117.3,112.7,471.4,498.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8NBA8,tRNA-uridine aminocarboxypropyltransferase 2 OS=Homo sapiens OX=9606 GN=DTWD2 PE=1 SV=1,0.001,FALSE,5.69,5,1,1,1,298,33.4,8.68,4.07,1,0,0,407.5,400.1,393.1,374.3,420.7,392.5,370.1,362.5,424.5,606.5,619.8,203.9,189.9,200.9,183.1,169,208.2,167.9,175.8,198.5,579.3,619.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P61421,V-type proton ATPase subunit d 1 OS=Homo sapiens OX=9606 GN=ATP6V0D1 PE=1 SV=1,0.001,FALSE,5.685,3,1,2,1,351,40.3,5,5.82,1,0,0,869.1,819.9,809.1,814,843.5,898.6,812.5,706.8,854.4,1677.6,1654.9,434.9,389,413.4,398.3,339,476.7,368.6,342.8,399.6,1602.5,1654.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8IWE5,Pleckstrin homology domain-containing family M member 2 OS=Homo sapiens OX=9606 GN=PLEKHM2 PE=1 SV=2,0.001,FALSE,5.684,2,2,2,2,1019,112.7,4.93,4.13,2,0,0,553.9,565,437.2,436.6,541.3,530.9,522.4,498.2,423.6,655.2,675,277.1,268.1,223.4,213.6,217.5,281.7,237,241.6,198.1,625.9,675,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P62995,Transformer-2 protein homolog beta OS=Homo sapiens OX=9606 GN=TRA2B PE=1 SV=1,0.001,FALSE,5.68,7,2,3,2,288,33.6,11.25,5.37,2,0,0,981,1055.1,1009.5,874.2,912.3,895.8,885,935.8,1003.7,821.2,791.5,490.8,500.6,515.8,427.7,366.6,475.2,401.5,453.8,469.5,784.4,791.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9P270,SLAIN motif-containing protein 2 OS=Homo sapiens OX=9606 GN=SLAIN2 PE=1 SV=2,0.001,FALSE,5.674,2,1,1,1,581,62.5,9.45,3.29,1,0,0,201.1,184.3,195,164.3,188.7,189.4,157.2,177.6,188,220.4,243.1,100.6,87.5,99.6,80.4,75.8,100.5,71.3,86.1,87.9,210.5,243.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q99487,"Platelet-activating factor acetylhydrolase 2, cytoplasmic OS=Homo sapiens OX=9606 GN=PAFAH2 PE=1 SV=1",0.001,FALSE,5.671,4,2,4,2,392,44,6.89,11.79,2,0,0,344.2,355.6,335.3,310.2,323.5,332.3,338.3,300.6,306.8,406.2,390.2,172.2,168.7,171.3,151.8,130,176.3,153.5,145.8,143.5,388,390.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P56962,Syntaxin-17 OS=Homo sapiens OX=9606 GN=STX17 PE=1 SV=2,0.001,FALSE,5.671,5,2,5,2,302,33.4,6.57,5.74,2,0,0,580.4,457.1,486.3,460.4,413.9,482.7,419.2,462.7,421.3,350.8,373.5,290.4,216.9,248.5,225.2,166.3,256.1,190.2,224.4,197.1,335.1,373.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NVU7,Protein SDA1 homolog OS=Homo sapiens OX=9606 GN=SDAD1 PE=1 SV=3,0.001,FALSE,5.669,3,2,2,2,687,79.8,9.25,3.26,2,0,0,566.9,626,591.2,615.2,610.8,768.9,499.7,438.6,634.4,2103.8,1808.4,283.7,297,302,301,245.5,407.9,226.7,212.7,296.7,2009.5,1808.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9P2J9,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 2, mitochondrial OS=Homo sapiens OX=9606 GN=PDP2 PE=2 SV=2",0.001,FALSE,5.663,3,1,1,1,529,59.9,6.07,2.58,1,0,0,86,85.8,74.4,74.9,67.9,59.9,57.1,69.5,68.1,106.6,111.9,43,40.7,38,36.7,27.3,31.8,25.9,33.7,31.8,101.8,111.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6P158,Putative ATP-dependent RNA helicase DHX57 OS=Homo sapiens OX=9606 GN=DHX57 PE=1 SV=2,0.001,FALSE,5.663,1,2,2,1,1386,155.5,7.71,4.47,2,0,0,777.3,832.3,903.8,867.7,875.2,892.9,925,903.6,915,919.3,961.8,388.9,394.9,461.8,424.6,351.7,473.7,419.6,438.2,428,878.2,961.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P11169,"Solute carrier family 2, facilitated glucose transporter member 3 OS=Homo sapiens OX=9606 GN=SLC2A3 PE=1 SV=1",0.001,FALSE,5.66,2,1,1,1,496,53.9,7.2,4.48,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96G04,Protein-lysine N-methyltransferase EEF2KMT OS=Homo sapiens OX=9606 GN=EEF2KMT PE=1 SV=2,0.001,FALSE,5.638,5,2,2,2,330,36.9,6.05,5.07,2,0,0,525,487,443.8,421,500.7,475,462,497.9,407,452.8,446.5,262.7,231.1,226.7,206,201.2,252,209.6,241.5,190.4,432.5,446.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8NBI5,Solute carrier family 43 member 3 OS=Homo sapiens OX=9606 GN=SLC43A3 PE=1 SV=2,0.001,FALSE,5.63,4,2,2,2,491,54.5,8.53,4.11,2,0,0,798.1,852.2,937.9,854.6,1015.9,969.1,946.3,966.8,860.7,1542.2,1610.7,399.3,404.4,479.2,418.2,408.3,514.1,429.3,468.9,402.6,1473.1,1610.7,High,High,High,High,High,High,High,High,High,High,High,1,
